Date,TempMean,TempMin,TempMax,Radiation,Precipitation,VapPressure,Windspeed
05/02/1982,-11.6,-14.5,-8.5,7020,2.6,0.22,2.7
06/02/1982,-19.7,-23.4,-14.3,14740,0.0,0.1,4.7
07/02/1982,-13.6,-19.4,-8.6,14480,0.0,0.16,6.1
08/02/1982,-11.0,-16.3,-6.5,9690,2.8,0.22,2.3
09/02/1982,-11.6,-19.1,-7.6,13580,6.6,0.21,5.3
10/02/1982,-22.0,-27.0,-18.1,14720,0.0,0.08,3.2
11/02/1982,-14.5,-18.8,-9.0,15200,0.0,0.16,3.5
12/02/1982,-10.8,-14.1,-6.4,9640,0.3,0.23,1.3
13/02/1982,-10.9,-17.1,-3.8,11680,0.0,0.25,3.4
14/02/1982,-1.8,-5.3,2.7,12920,0.0,0.44,5.9
15/02/1982,2.9,2.0,4.4,13400,0.0,0.65,4.8
16/02/1982,2.4,1.4,3.7,2430,6.8,0.72,2.8
17/02/1982,0.4,-1.0,1.3,5120,1.2,0.57,4.1
18/02/1982,-0.5,-1.4,0.4,2470,5.5,0.55,1.6
19/02/1982,0.5,-1.7,2.8,9210,1.5,0.6,2.9
20/02/1982,4.1,1.1,8.9,9770,1.8,0.69,3.8
21/02/1982,0.9,-1.5,3.2,7010,0.0,0.55,4.1
22/02/1982,-0.3,-6.0,5.6,15400,0.0,0.51,2.1
23/02/1982,4.4,1.0,10.4,14880,0.0,0.66,3.2
24/02/1982,0.3,-3.4,2.6,7440,1.1,0.48,3.8
25/02/1982,-4.8,-8.2,-1.2,15360,0.0,0.25,3.2
26/02/1982,-4.0,-8.6,2.4,16650,0.0,0.22,1.8
27/02/1982,-1.5,-6.4,5.5,17670,0.0,0.27,2.8
28/02/1982,-0.3,-6.1,8.0,16250,0.0,0.36,2.0
01/03/1982,4.3,-1.1,10.5,14140,0.0,0.51,3.4
02/03/1982,1.7,-2.4,7.2,4270,10.2,0.6,2.8
03/03/1982,-6.2,-9.1,-2.8,17900,0.1,0.29,4.8
04/03/1982,-0.1,-6.7,6.7,3180,10.8,0.57,4.5
05/03/1982,-4.6,-8.1,0.3,17680,0.0,0.3,2.2
06/03/1982,-5.3,-8.7,-1.4,9110,0.7,0.31,1.6
07/03/1982,-5.9,-9.0,-2.8,12750,0.0,0.24,3.1
08/03/1982,-3.8,-9.7,3.2,13540,2.7,0.28,3.3
09/03/1982,-6.8,-13.5,-0.4,19430,0.0,0.25,3.1
10/03/1982,4.6,-2.9,12.3,9900,2.5,0.7,3.2
11/03/1982,9.1,1.8,13.0,14910,2.6,0.95,3.8
12/03/1982,7.3,-1.6,15.9,10040,2.6,0.94,4.1
13/03/1982,9.1,2.7,16.1,20170,10.4,0.65,5.9
14/03/1982,5.7,0.3,10.8,11430,2.8,0.51,2.2
15/03/1982,4.4,2.1,6.7,4850,7.7,0.65,4.3
16/03/1982,12.3,5.4,20.6,11070,10.5,1.24,5.0
17/03/1982,7.1,2.1,11.4,19720,0.0,0.78,2.2
18/03/1982,8.0,1.2,15.6,18050,0.0,0.85,1.9
19/03/1982,4.4,2.9,7.1,3360,21.2,0.72,4.6
20/03/1982,9.6,4.0,17.5,15750,4.8,0.98,2.5
21/03/1982,5.0,3.5,7.1,14650,0.0,0.6,4.2
22/03/1982,4.2,1.0,9.0,12820,0.0,0.48,2.7
23/03/1982,5.4,-1.1,10.9,16290,0.0,0.55,2.1
24/03/1982,8.1,4.4,13.9,13460,0.4,0.63,2.8
25/03/1982,4.0,0.9,6.2,10120,7.9,0.57,3.0
26/03/1982,-1.0,-4.4,2.2,17740,1.3,0.31,3.7
27/03/1982,-4.2,-8.5,0.9,23370,0.0,0.24,2.9
28/03/1982,-1.4,-8.4,6.1,23550,0.0,0.31,1.7
29/03/1982,5.3,-3.2,14.0,22380,0.0,0.46,3.0
30/03/1982,12.2,8.1,16.9,7740,13.2,1.1,7.1
31/03/1982,12.4,8.6,15.5,20750,0.4,0.83,5.3
01/04/1982,10.7,4.3,17.2,23240,0.0,0.63,2.1
02/04/1982,12.8,6.8,19.5,17660,2.1,0.91,5.6
03/04/1982,6.8,0.9,15.9,7510,12.6,0.71,9.7
04/04/1982,-0.1,-4.9,4.5,24060,0.0,0.27,4.7
05/04/1982,-1.6,-4.2,1.5,7940,17.8,0.35,5.0
06/04/1982,-7.7,-11.3,-4.7,25220,2.3,0.28,4.7
07/04/1982,-6.1,-14.6,-0.4,21440,0.0,0.27,1.8
08/04/1982,-2.4,-5.9,1.6,14220,5.0,0.39,3.2
09/04/1982,-1.8,-3.7,0.3,19780,5.2,0.47,2.2
10/04/1982,0.5,-4.8,7.0,19690,1.7,0.52,3.4
11/04/1982,-0.1,-5.4,5.2,25960,0.0,0.44,2.3
12/04/1982,7.4,-5.2,17.4,16080,0.1,0.68,4.5
13/04/1982,11.9,6.1,16.1,8620,0.2,0.98,4.3
14/04/1982,7.6,0.6,14.2,25640,0.0,0.67,2.0
15/04/1982,12.7,3.4,22.3,25550,0.0,0.91,3.1
16/04/1982,17.1,15.9,18.4,6580,5.5,1.64,5.1
17/04/1982,13.6,9.3,18.5,14720,2.1,1.14,5.9
18/04/1982,10.1,3.6,15.9,26430,0.0,0.61,2.4
19/04/1982,12.1,6.5,16.8,18530,2.1,0.94,3.0
20/04/1982,11.8,5.9,15.3,24750,2.7,0.85,4.0
21/04/1982,6.5,-0.1,11.9,26550,0.0,0.43,2.5
22/04/1982,7.6,0.0,13.3,26700,0.0,0.52,2.0
23/04/1982,9.5,2.0,16.8,27060,0.0,0.62,2.9
24/04/1982,12.4,6.0,19.0,26950,0.0,0.72,3.0
25/04/1982,13.7,8.2,19.3,15490,0.0,0.92,2.5
26/04/1982,13.6,6.1,19.7,18560,1.7,1.24,1.8
27/04/1982,8.6,4.8,14.0,27260,0.0,0.64,4.5
28/04/1982,8.5,2.4,14.5,26930,0.0,0.51,3.5
29/04/1982,11.1,6.5,16.7,16860,0.0,0.58,4.2
30/04/1982,13.0,9.2,18.0,11560,0.8,0.97,1.5
01/05/1982,15.0,10.3,19.7,16600,0.0,0.99,1.5
02/05/1982,15.2,8.0,21.5,25760,0.0,0.8,1.5
03/05/1982,15.7,6.1,23.4,25050,0.0,0.89,1.8
04/05/1982,18.2,11.6,25.4,24560,0.0,0.97,2.6
05/05/1982,21.3,15.2,27.6,24780,0.0,1.17,4.0
06/05/1982,22.0,16.8,26.4,19330,0.0,1.37,4.7
07/05/1982,14.2,9.4,21.3,3680,40.5,1.34,2.3
08/05/1982,14.3,5.0,22.1,26050,0.5,1.02,1.9
09/05/1982,17.3,9.8,24.1,27320,0.0,1.25,1.0
10/05/1982,18.7,11.8,25.4,27870,0.0,1.25,2.8
11/05/1982,20.3,13.2,26.5,28160,0.0,1.37,3.0
12/05/1982,21.9,15.1,27.8,27140,0.0,1.47,2.6
13/05/1982,22.0,15.2,28.2,26690,0.0,1.47,2.4
14/05/1982,22.9,16.6,28.9,24970,0.0,1.42,2.6
15/05/1982,22.4,16.3,28.0,24950,0.0,1.58,2.1
16/05/1982,21.8,15.6,27.9,25470,2.1,1.84,1.4
17/05/1982,22.7,15.9,28.8,26540,0.0,1.68,2.1
18/05/1982,22.6,17.7,28.2,22570,0.5,1.67,2.6
19/05/1982,21.7,16.1,26.9,24200,0.1,1.74,2.6
20/05/1982,21.4,16.2,26.8,21830,5.3,1.77,2.2
21/05/1982,18.2,12.1,23.8,12980,11.5,1.73,2.8
22/05/1982,20.2,17.2,24.4,19560,7.3,1.85,2.4
23/05/1982,17.2,13.9,20.4,12550,0.0,1.39,2.1
24/05/1982,16.0,12.0,19.5,15230,0.0,1.34,1.4
25/05/1982,17.9,14.4,21.7,16200,0.0,1.38,2.1
26/05/1982,19.1,15.9,23.0,11750,6.2,1.81,2.9
27/05/1982,19.1,17.3,22.4,9180,16.0,1.94,2.2
28/05/1982,19.4,13.3,24.2,19240,0.2,1.7,1.9
29/05/1982,20.2,17.7,24.3,8720,26.5,2.1,3.0
30/05/1982,21.2,17.0,25.4,18650,0.1,1.97,2.4
31/05/1982,21.5,17.2,26.8,21550,20.7,2.14,2.3
01/06/1982,17.4,14.3,20.1,23920,9.2,1.37,3.5
02/06/1982,16.7,10.5,22.1,22550,0.5,1.24,1.3
03/06/1982,13.9,11.1,17.4,15810,7.7,1.24,3.5
04/06/1982,14.0,10.2,17.9,10060,1.3,1.27,3.1
05/06/1982,16.3,11.3,21.8,28280,0.0,1.27,2.5
06/06/1982,17.1,9.3,23.2,26370,0.0,1.32,1.4
07/06/1982,20.0,14.9,26.5,15700,4.6,1.86,2.9
08/06/1982,22.7,18.1,27.8,24110,6.1,2.1,1.6
09/06/1982,21.7,17.3,27.7,14760,16.2,2.26,1.7
10/06/1982,18.6,14.6,21.6,30180,0.0,1.46,3.4
11/06/1982,18.2,10.8,23.4,25890,0.0,1.32,1.1
12/06/1982,19.4,15.5,22.7,22470,0.1,1.54,1.1
13/06/1982,18.3,14.5,21.9,29730,0.0,1.38,2.2
14/06/1982,18.8,11.7,24.9,29500,0.0,1.26,2.3
15/06/1982,20.9,18.1,26.6,16330,13.3,1.77,4.9
16/06/1982,15.6,11.8,19.0,16500,8.0,1.41,3.4
17/06/1982,15.4,6.3,22.5,29600,0.0,1.26,1.7
18/06/1982,19.0,13.7,24.3,18820,1.3,1.62,1.9
19/06/1982,17.4,14.6,20.0,18670,12.3,1.53,3.0
20/06/1982,18.6,14.0,24.0,25550,4.7,1.41,3.9
21/06/1982,17.6,12.2,21.6,24130,0.0,1.32,2.4
22/06/1982,17.8,14.9,21.5,23470,0.1,1.37,2.3
23/06/1982,16.0,9.5,21.1,23800,0.0,1.21,1.7
24/06/1982,18.0,10.3,24.2,28280,0.0,1.33,1.6
25/06/1982,20.6,13.6,26.6,28290,0.0,1.58,2.0
26/06/1982,21.5,14.5,26.4,25400,0.1,1.92,0.7
27/06/1982,23.3,18.9,28.7,22610,6.0,2.3,1.6
28/06/1982,22.2,20.3,24.6,10620,36.5,2.45,1.2
29/06/1982,22.2,18.8,27.3,20070,1.3,2.24,1.7
30/06/1982,18.3,14.4,21.4,29460,0.0,1.34,3.6
01/07/1982,17.3,10.4,23.1,29020,0.0,1.2,1.7
02/07/1982,18.8,14.2,22.6,11800,7.0,1.68,2.4
03/07/1982,22.6,20.2,26.5,12480,24.7,2.41,3.4
04/07/1982,23.7,18.5,28.7,26040,1.1,2.38,1.6
05/07/1982,24.6,18.5,30.6,27830,0.0,2.39,1.8
06/07/1982,26.6,22.3,30.8,25980,0.3,2.63,3.1
07/07/1982,25.9,21.8,28.1,23490,2.0,2.49,3.3
08/07/1982,22.6,17.3,27.3,27650,0.0,2.01,1.8
09/07/1982,21.6,14.3,27.6,29450,0.0,1.69,1.4
10/07/1982,23.2,20.5,27.1,13680,14.6,2.48,3.4
11/07/1982,21.8,19.8,23.8,21830,1.7,2.11,4.1
12/07/1982,21.2,15.6,26.0,25830,0.0,1.79,1.9
13/07/1982,21.8,16.2,26.9,23250,6.1,2.04,1.8
14/07/1982,23.5,18.7,28.4,24890,0.5,2.25,1.7
15/07/1982,24.4,18.7,28.9,26390,0.0,2.2,1.7
16/07/1982,25.6,20.4,30.7,25970,0.0,2.41,2.6
17/07/1982,27.0,23.4,30.5,24160,0.0,2.7,3.4
18/07/1982,26.1,23.3,29.3,19390,1.7,2.74,3.2
19/07/1982,23.8,21.7,28.9,10530,21.5,2.67,1.7
20/07/1982,24.6,21.1,28.7,24080,0.7,2.51,1.7
21/07/1982,24.0,18.9,28.6,26640,0.0,2.19,2.4
22/07/1982,21.8,20.7,23.4,6000,13.9,2.31,2.5
23/07/1982,22.5,17.7,27.2,27400,0.0,2.03,2.9
24/07/1982,23.0,17.6,28.1,27550,0.0,2.09,1.9
